"iep_country","iep_geocode","ID","event_id","iep_region","The West","year","start_date","end_date","latitude","longitude","admin_name","event_type","perpetrators_1_name","perpetrators_1_type","perpetrators_2_name","perpetrators_2_type","perpetrators_3_name","perpetrators_3_type","source_urls_01","source_urls_02","suicide","specific_target","targets_1","targets_2","targets_3","targets_4","targets_5","targets_6","targets_7","deaths_total","hostages_total","injured_total","terrorists_killed","weapons_1","weapons_2","weapons_3","weapons_4","summary","intensity","conflict"
"Myanmar","MMR","MMR.15_1",59646,"Asia-Pacific","non-West",2021,2021-05-30,2021-05-30,16.86152,96.1352,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/blasts-occurred-in-two-townships-of-ygn","https://twitter.com/JoPixy1988/status/1398957309989048322",FALSE,"Administrator office","Government/Political","Civilians/General Public",NA,NA,NA,NA,NA,0,0,2,0,"Explosives",NA,NA,NA,"A bomb wounded two civilians outside an administrator's office in No.6 Ward, Shwe Pyi Thar Township, Yangon, Yangon region, at around 1200hrs on 30 May. No group had claimed the attack at the time of writing, but 'civil resistance groups' operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59647,"Asia-Pacific","non-West",2021,2021-05-30,2021-05-30,16.975338,96.07851,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/blasts-occurred-in-two-townships-of-ygn","https://twitter.com/JoPixy1988/status/1398957309989048322",FALSE,"education office","Education Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated outside an education office in Shwe Pyi Thar township, Yangon, Yangon region, in the afternoon of 30 May. No one was hurt. No group had claimed the attack at the time of writing, but 'civil resistance groups' operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59648,"Asia-Pacific","non-West",2021,2021-05-27,2021-05-27,16.78802,96.20154,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.irrawaddy.com/news/burma/myanmar-junta-official-killed-as-explosions-rock-yangon-township.html","https://news-eleven.com/article/208916",FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated outside No. 2 Police Station in Thaketa Township, Yangon, Yangon region, on the morning of 27 May. It is unclear whether anyone was hurt. No one had claimed responsibility at the time of writing, but 'civil resistance groups' operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59651,"Asia-Pacific","non-West",2021,2021-05-30,2021-05-30,16.861189,96.12235,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/blasts-occurred-in-two-townships-of-ygn","https://twitter.com/IrrawaddyNews/status/1398859781092220929",FALSE,"","Undetermined","Public Transportation","Public Spaces",NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bombing damaged a fitness centre near a bus stop on Insein Road, Hlaing Township, Yangon, Yangon region, at around 0730hrs on 30 May. No one was hurt. No one had claimed responsibility at the time of writing, but 'civil resistance groups' operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59710,"Asia-Pacific","non-West",2021,2021-06-17,2021-06-17,16.784113,96.164825,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/explosions-occur-in-front-of-nld-headquarter-and-theinphyu-market","https://twitter.com/RvlBurma2/status/1405361345336279041",FALSE,"Market","Public Spaces","Retail Sector",NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Five bombs detonated outside Theinphyu market, Mingala Taungnyunt township, Yangon, Yangon region, at around 0500hrs 17 June. No one was hurt. No group had claimed the attack at the time of writing, but 'civil resistance groups' operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59711,"Asia-Pacific","non-West",2021,2021-06-16,2021-06-16,16.802126,96.1258,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/explosions-occur-in-front-of-nld-headquarter-and-theinphyu-market","https://twitter.com/mrattkthu/status/1405446089302499332",FALSE,"National League for Democracy headquarters","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A man planted a bomb outside the National League for Democracy's headquarters in Myaynigone township, Yangon, Yangon region, in the evening of 16 June. No one was hurt after the bomb detonated.No group had claimed the attack at the time of writing, but based on targeting, a pro-junta assailant was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",59712,"Asia-Pacific","non-West",2021,2021-06-19,2021-06-19,16.79762,96.1704,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/car-explodes-near-un-office-and-a-highschool-injures-at-least-one","https://twitter.com/Daniel78037553/status/1406211283582476297",FALSE,"UN office","Government/Political","Civilians/General Public",NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb placed inside a car wounded a civilian near a United Nations office on Natmauk Road, Kandawgyi township, Yangon, Yangon region, at around 1700hrs on 19 June. No group had claimed the attack at the time of writing, but 'civil resistance groups' operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59740,"Asia-Pacific","non-West",2021,2021-05-28,2021-05-28,16.80098,96.21105,"Yangon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://www.irrawaddy.com/news/burma/myanmar-junta-forces-temporary-base-attacked-in-yangon.html","https://twitter.com/theohtt/status/1398281237265932289",FALSE,"Military compound","Military","Civilians/General Public",NA,NA,NA,NA,NA,0,0,5,0,"Firearms",NA,NA,NA,"Gunmen wounded at least four soldiers and a civilian in an attack against a temporary military compound in Thaketa township, Yangon, Yangon region, at around 2130hrs on 28 May. No group had claimed the attack at the time of writing, but local media outlets reported that 'civilian defence forces' were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.2_1",59744,"Asia-Pacific","non-West",2021,2021-05-05,2021-05-05,17.322071,96.46633,"Bago","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.straitstimes.com/asia/se-asia/myanmar-state-media-says-five-killed-in-blast-were-building-a-bomb","https://www.trtworld.com/asia/ousted-myanmar-lawmaker-among-several-dead-in-parcel-bomb-blast-46426",FALSE,"Unclear","Undetermined",NA,NA,NA,NA,NA,NA,0,0,0,5,"Explosives",NA,NA,NA,"A parcel bomb killed a National League of Democracy party lawmaker and four civilians in Bago, Bago region, on 5 May. State-run media said that the individuals were planting the bomb when it detonated. No one else was hurt. No group had claimed the attack at the time of writing.","war","conflict"
"Myanmar","MMR","MMR.15_1",59746,"Asia-Pacific","non-West",2021,2021-05-15,2021-05-15,16.88549,96.16588,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/woman-administrator-shot-dead-in-tamwe-township","https://twitter.com/ThuHtooSan_7/status/1393886352479981572",FALSE,"Petrol station","Gas Sector","Civilians/General Public",NA,NA,NA,NA,NA,1,0,6,0,"Explosives",NA,NA,NA,"Assailants killed a civilian and wounded six others when they detonated a bomb in a petrol station in Denko, near North Oakkala roundabout in North Oakkalapa township, Yangon, Yangon region, at around 1400hrs on 15 May. No group had claimed the attack at the time of writing, but 'civil resistance groups' operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59748,"Asia-Pacific","non-West",2021,2021-05-25,2021-05-25,16.824791,96.20044,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/Deborahh_KH/status/1397163491019141130","https://elevenmyanmar.com/news/blasts-occurred-in-two-townships-of-ygn",FALSE,"Augn Yadar Hospital","Medical Sector",NA,NA,NA,NA,NA,NA,0,0,3,0,"Explosives",NA,NA,NA,"A bomb wounded three civilians when it detonated in Waizayandar street, near Augn Yadar Hospital, Thingangyun township, Yangon, Yangon region, in the evening of 25 May. No group had claimed the attack at the time of writing, but civil resistance groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59750,"Asia-Pacific","non-West",2021,2021-05-22,2021-05-22,16.794022,96.17587,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/crystallyin/status/1396099430814789639","https://twitter.com/Yamin51994447/status/1396086379365289989",FALSE,"Yuzana Plaza shopping mall","Retail Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated outside Yuzana Plaza shopping mall, Banyardala road, Mingala Taungnyunt township, Yangon, Yangon region, at around 1722hrs on 22 May. No one was hurt. No group had claimed the attack at the time of writing, but civil resistance groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59752,"Asia-Pacific","non-West",2021,2021-05-21,2021-05-21,16.812487,96.18208,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/PhoneMyatKhine5/status/1395732381097611273","https://www.irrawaddy.com/news/burma/explosions-rock-myanmars-business-hub-kill-security-forces.html",FALSE,"Railway - Train station","Public Transportation",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb caused an unconfirmed number of casualties when it detonated near the Metta Nyunt railway, Tamwe township, Yangon, Yangon region, at around 1633hrs on 21 May.No group had claimed the attack at the time of writing, but civil resistance groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59755,"Asia-Pacific","non-West",2021,2021-05-21,2021-05-21,16.803904,96.12987,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.irrawaddy.com/news/burma/explosions-rock-myanmars-business-hub-kill-security-forces.html","https://twitter.com/Yamone_WYTU/status/1396058082497548289",FALSE,"Unclear","Undetermined",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Two coordinated bombs detonated at the junction of Bagayar street and Baho road, Sanchaung township, Yangon, Yangon region, at around 1530hrs on 21 May. No one was hurt. No group had claimed the attack at the time of writing, but civil resistance groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59756,"Asia-Pacific","non-West",2021,2021-05-21,2021-05-21,16.806217,96.13414,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.irrawaddy.com/news/burma/explosions-rock-myanmars-business-hub-kill-security-forces.html","https://twitter.com/Yamone_WYTU/status/1396058082497548289",FALSE,"General Administrative Office","Law Enforcement/Internal Security Forces","Government/Political",NA,NA,NA,NA,NA,2,0,0,0,"Explosives",NA,NA,NA,"A bomb killed two police officer stationed outside a general administrative office in Sanchaung township, Yangon, Yangon region, in the afternoon of 21 May.No group had claimed the attack at the time of writing, but civil resistance groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59757,"Asia-Pacific","non-West",2021,2021-06-07,2021-06-07,16.870499,96.242905,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/war_htwe/status/1401786884641071106","https://twitter.com/Peachy1412000/status/1401902482398220292",FALSE,"Municipal Office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated inside a municipal office in South Dagon township, Yangon, Yangon region, at around 1540hrs on 7 June. No one was hurt. No group had claimed the attack at the time of writing, but civil resistance groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.1_1",59761,"Asia-Pacific","non-West",2021,2021-06-20,2021-06-20,16.78167,94.74478,"Ayeyarwady","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/KhinJulyLwin/status/1406628518801416201","https://twitter.com/Yuri26026746/status/1406743845405134849",FALSE,"Pathein Hotel","Tourism/Hospitality",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb caused no casualties when it detonated outside Pathein Hotel, Ayeyarwady region, at around 2045hrs on 20 June. No group had claimed the attack at the time of writing, but civil resistance groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59762,"Asia-Pacific","non-West",2021,2021-06-21,2021-06-21,16.795605,96.17387,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/bomb-blast-occurs-near-tamwes-administrative-office","https://twitter.com/peacerunning/status/1406998253539840001",FALSE,"Unknown","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Two explosive devices of unspecified types detonated near an administrative office on Ma U Kone Street, Tamwe Township, Yangon division at 2030hrs on 21 June. No one was hurt. No group had claimed the attack at the time of writing, but 'civilian resistance groups' operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",59763,"Asia-Pacific","non-West",2021,2021-06-20,2021-06-20,16.814318,96.158005,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/Rajprasong_News/status/1406424767020748804","https://twitter.com/RejectCoup2021/status/1407016746033180673",FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated outside a police station in Bahan township, Yangon, Yangon region, on 20 June. No one was hurt. A civil resistance group named Urban Guerrilla Revolution Force (UGRF) claimed responsibility.","war","conflict"
"Myanmar","MMR","MMR.15_1",59765,"Asia-Pacific","non-West",2021,2021-06-17,2021-06-17,16.806217,96.13414,"Yangon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/ChindwinNews/status/1405423672245075968","https://twitter.com/IrrawaddyNews/status/1405421583993245697",FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,0,0,1,0,"Firearms",NA,NA,NA,"Gunmen wounded a ward administrator in Sanchaung Township, Yangon, Yangon region, on 17 June. No one had claimed responsibility at the time of writing, but given target, tactic and location, a 'civil resistance group' was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",59767,"Asia-Pacific","non-West",2021,2021-06-03,2021-06-03,16.78265,96.185844,"Yangon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://www.rfa.org/english/news/myanmar/officials-06172021175951.html","https://elevenmyanmar.com/news/ward-administrator-shot-dead-in-dawbon-explosion-occurs-near-administration-office-in-sangyoung",FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator while he was in his car in Dawbon Township, Yangon, Yangon region, at around 1830hrs on 3 June. No one had claimed responsibility at the time of writing, but given target, tactic and location, a 'civil resistance group' was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",59768,"Asia-Pacific","non-West",2021,2021-06-22,2021-06-22,21.940428,96.104996,"Mandalay","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/IrrawaddyNews/status/1407231968576565248","https://twitter.com/save_beings/status/1407265106807951363",FALSE,"Police stations","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Assailants detonated an unspecified number of bombs outside police stations in Chanmyathazi Township, Mandalay, Mandalay region, on 22 June. It is unclear whether anyone was hurt. No one had claimed responsibility at the time of writing, but local media outlets reported that the People's Defense Force was responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",59774,"Asia-Pacific","non-West",2021,2021-06-23,2021-06-23,16.851084,96.12318,"Yangon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/Ranjeeta_gr/status/1407514504045514756","https://twitter.com/LeongWaiKitCNA/status/1407562949888147456",FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed the owner of a teashop in Ward 13, Hlaing Township, Yangon, Yangon region, on the morning of 23 June. Local media outlets reported that the teashop was a meeting place for an ultranationalist group. No one had claimed responsibility at the time of writing, but based on target, tactic and location, a 'civil resistance group' was probably responsible.","war","conflict"
